"family","species","month","year","x","y"
"Felidae","Panthera leo",10,2024,34.941624,-7.794321
"Felidae","Panthera leo",10,2024,34.959173,-7.662357
"Felidae","Panthera leo",10,2024,36.135021,-3.617346
"Bovidae","Syncerus caffer",3,2018,36.844096,-3.300284
"Felidae","Panthera leo",10,2024,35.893572,-3.777268
"Felidae","Panthera leo",7,2024,35.434743,-3.091445
"Felidae","Panthera leo",9,2024,35.496745,-3.37083
"Felidae","Panthera leo",9,2024,35.105654,-2.197524
"Felidae","Panthera pardus",6,2016,34.619086,-2.686329
"Felidae","Panthera leo",10,2024,34.921084,-7.698094
"Bovidae","Syncerus caffer",6,2016,36.079256,-4.17019
"Felidae","Panthera leo",9,2024,35.053927,-2.429131
"Felidae","Panthera pardus",10,2024,38.175958,-7.604115
"Bovidae","Syncerus caffer",4,2018,35.988241,-3.597599
"Felidae","Panthera leo",9,2024,35.066855,-2.444662
"Felidae","Panthera leo",6,2016,35.083136,-2.898441
"Felidae","Panthera leo",6,2024,35.413011,-3.156325
"Elephantidae","Loxodonta africana",9,2024,36.041283,-4.078859
"Elephantidae","Loxodonta africana",6,2023,35.667154,-3.958485
"Felidae","Panthera leo",6,2023,34.959844,-2.637655
"Felidae","Panthera leo",11,2022,36.10672,-4.15288
"Felidae","Panthera leo",6,2023,34.409176,-2.521013
"Elephantidae","Loxodonta africana",7,2022,36.188465,-4.222101
"Felidae","Panthera leo",6,2024,35.530684,-3.277929
"Elephantidae","Loxodonta africana",6,2023,35.720703,-3.619542
"Elephantidae","Loxodonta africana",6,2024,35.986227,-4.100971
"Felidae","Panthera leo",6,2024,35.486057,-3.348591
"Rhinocerotidae","Diceros bicornis",5,2024,35.74532,-3.051261
"Rhinocerotidae","Diceros bicornis",6,2024,35.595736,-3.195519
"Bovidae","Syncerus caffer",7,2022,35.407591,-3.051723
"Felidae","Panthera leo",6,2024,35.145931,-2.487797
"Bovidae","Syncerus caffer",6,2023,34.961954,-2.418578
"Felidae","Panthera leo",6,2012,35.134204,-2.420495
"Elephantidae","Loxodonta africana",6,2012,34.803112,-2.435915
"Felidae","Panthera leo",6,2023,34.874882,-2.23318
"Elephantidae","Loxodonta africana",6,2024,35.84821,-3.962635
"Felidae","Panthera leo",6,2023,34.979414,-2.716323
"Bovidae","Syncerus caffer",6,2012,35.198524,-2.800488
"Felidae","Panthera pardus",6,2012,34.825145,-2.125031
"Felidae","Panthera leo",7,2022,35.424292,-1.843023
"Elephantidae","Loxodonta africana",6,2024,35.550106,-3.155148
"Felidae","Panthera pardus",6,2024,34.803072,-2.51609
"Felidae","Panthera leo",6,2012,34.83343,-2.457635
"Elephantidae","Loxodonta africana",6,2024,36.047056,-3.941627
"Felidae","Panthera leo",6,2023,34.574672,-2.459798
"Elephantidae","Loxodonta africana",6,2023,36.098323,-4.13366
"Bovidae","Syncerus caffer",6,2023,35.535043,-3.018946
"Felidae","Panthera leo",2,2023,35.463864,-3.133333
"Felidae","Panthera pardus",7,2024,36.162459,-4.019829
"Elephantidae","Loxodonta africana",9,2024,34.132742,-2.1838
"Felidae","Panthera leo",9,2024,34.088144,-2.111154
"Bovidae","Syncerus caffer",8,2023,36.839841,-3.372488
"Felidae","Panthera leo",9,2024,34.103143,-2.179429
"Bovidae","Syncerus caffer",2,2024,34.661554,-2.234213
"Elephantidae","Loxodonta africana",9,2013,34.890126,-2.592925
"Bovidae","Syncerus caffer",9,2024,36.01465,-3.972472
"Felidae","Panthera leo",9,2024,35.179162,-7.4782
"Elephantidae","Loxodonta africana",8,2023,37.916396,-4.046256
"Felidae","Panthera leo",8,2023,35.41089,-3.185683
"Felidae","Panthera leo",9,2012,34.91607,-2.299405
"Rhinocerotidae","Diceros bicornis",2,2024,35.597619,-3.349108
"Rhinocerotidae","Diceros bicornis",8,2023,37.967595,-3.927377
"Felidae","Panthera leo",9,2024,37.121485,-7.30286
"Felidae","Panthera leo",8,2024,36.176373,-4.173519
"Felidae","Panthera leo",9,2024,34.258672,-2.101994
"Elephantidae","Loxodonta africana",8,2024,36.07905,-3.738569
"Elephantidae","Loxodonta africana",9,2012,34.808333,-2.259753
"Elephantidae","Loxodonta africana",9,2024,35.918745,-3.606102
"Elephantidae","Loxodonta africana",8,2024,36.017659,-3.607304
"Felidae","Panthera leo",2,2024,34.868821,-2.315201
"Bovidae","Syncerus caffer",9,2024,36.184224,-3.736797
"Elephantidae","Loxodonta africana",2,2024,35.959174,-3.325888
"Felidae","Panthera leo",9,2024,34.922306,-2.465669
"Elephantidae","Loxodonta africana",8,2023,37.841576,-4.070359
"Bovidae","Syncerus caffer",2,2023,35.460825,-3.095588
"Elephantidae","Loxodonta africana",9,2012,34.913421,-2.246774
"Felidae","Panthera leo",2,2024,34.917769,-2.5365
"Felidae","Panthera leo",9,2012,35.508301,-3.185034
"Elephantidae","Loxodonta africana",9,2012,34.850909,-2.378514
"Bovidae","Syncerus caffer",9,2024,35.493438,-3.049064
"Elephantidae","Loxodonta africana",9,2012,35.429963,-3.012988
"Elephantidae","Loxodonta africana",2,2024,35.898365,-3.891408
"Elephantidae","Loxodonta africana",2,2024,36.18103,-4.194286
"Felidae","Panthera leo",2,2024,35.442553,-3.280615
"Rhinocerotidae","Diceros bicornis",2,2024,35.570358,-3.111261
"Elephantidae","Loxodonta africana",8,2024,36.05899,-4.072546
"Felidae","Panthera leo",2,2024,35.478018,-2.979493
"Elephantidae","Loxodonta africana",9,2024,36.133151,-3.71827
"Elephantidae","Loxodonta africana",9,2024,34.92633,-2.485739
"Elephantidae","Loxodonta africana",9,2012,34.943531,-2.211705
"Felidae","Panthera leo",9,2024,34.893685,-2.599273
"Bovidae","Syncerus caffer",8,2023,36.923906,-3.258935
"Felidae","Panthera pardus",1,2007,34.794952,-2.367487
"Bovidae","Syncerus caffer",1,2007,34.734769,-2.200206
"Elephantidae","Loxodonta africana",1,2007,35.540698,-3.045456
"Elephantidae","Loxodonta africana",1,2007,35.509786,-3.06732
"Felidae","Panthera leo",9,2012,35.580809,-3.088422
"Felidae","Panthera leo",1,2007,35.520472,-3.023476
"Felidae","Panthera leo",1,2007,35.914334,-3.507956
"Rhinocerotidae","Diceros bicornis",8,2024,35.574611,-3.084096
"Rhinocerotidae","Diceros bicornis",1,2007,35.531052,-3.083177
"Elephantidae","Loxodonta africana",1,2007,35.483182,-3.092056
"Bovidae","Syncerus caffer",8,2024,34.879407,-2.500642
"Felidae","Panthera leo",2,2015,35.772033,-3.165376
"Felidae","Panthera leo",1,2007,34.936638,-2.281793
"Felidae","Panthera leo",8,2024,34.577366,-2.169706
"Felidae","Panthera leo",1,2007,35.409264,-3.157256
"Rhinocerotidae","Diceros bicornis",9,2012,35.587197,-3.133776
"Felidae","Panthera pardus",8,2024,34.455274,-2.008112
"Felidae","Panthera leo",9,2012,35.555895,-3.128582
"Felidae","Panthera leo",8,2024,34.471242,-2.049458
"Felidae","Panthera leo",1,2007,35.895687,-3.582918
"Felidae","Panthera leo",8,2011,34.908317,-2.384553
"Elephantidae","Loxodonta africana",8,2018,34.817638,-1.468265
"Bovidae","Syncerus caffer",8,2018,35.539528,-3.00963
"Felidae","Panthera leo",1,2007,34.791764,-2.177569
"Bovidae","Syncerus caffer",1,2007,35.400078,-3.09052
"Elephantidae","Loxodonta africana",11,2022,36.024875,-4.151166
"Felidae","Panthera leo",8,2018,35.593712,-3.158845
"Elephantidae","Loxodonta africana",8,2018,35.014451,-2.284334
"Felidae","Panthera leo",9,2012,35.450852,-3.055912
"Felidae","Panthera leo",8,2024,35.08358,-2.411449
"Bovidae","Syncerus caffer",3,2024,35.508678,-3.30904
"Bovidae","Syncerus caffer",2,2015,35.697261,-3.106901
"Rhinocerotidae","Diceros bicornis",2,2015,35.752742,-3.072791
"Bovidae","Syncerus caffer",1,2007,35.950448,-3.55336
"Elephantidae","Loxodonta africana",8,2024,35.166847,-2.456635
"Rhinocerotidae","Diceros bicornis",1,2007,35.545714,-3.190514
"Elephantidae","Loxodonta africana",1,2007,34.775842,-2.02661
"Felidae","Panthera leo",1,2007,34.7704,-2.358615
"Felidae","Panthera pardus",8,2018,34.918112,-2.331118
"Bovidae","Syncerus caffer",1,2007,35.556947,-3.134654
"Elephantidae","Loxodonta africana",8,2018,35.460615,-3.130925
"Elephantidae","Loxodonta africana",9,2012,34.921545,-2.398086
"Felidae","Panthera leo",8,2018,34.747307,-2.367433
"Felidae","Panthera pardus",9,2012,34.777459,-2.232817
"Elephantidae","Loxodonta africana",8,2011,34.605715,-1.995135
"Felidae","Panthera leo",9,2012,35.574254,-3.088524
"Elephantidae","Loxodonta africana",2,2015,35.774773,-3.051072
"Elephantidae","Loxodonta africana",8,2018,35.9858,-3.216904
"Bovidae","Syncerus caffer",8,2018,34.917015,-2.060351
"Elephantidae","Loxodonta africana",8,2011,35.703148,-3.752779
"Bovidae","Syncerus caffer",8,2024,35.438346,-3.180742
"Bovidae","Syncerus caffer",1,2007,35.944925,-3.504834
"Rhinocerotidae","Diceros bicornis",1,2007,35.57487,-3.186213
"Felidae","Panthera leo",9,2012,35.51044,-3.197001
"Bovidae","Syncerus caffer",2,2007,36.779528,-3.21784
"Felidae","Panthera leo",8,2011,35.420128,-3.0074
"Felidae","Panthera leo",1,2007,35.474079,-3.13618
"Bovidae","Syncerus caffer",6,2024,35.547237,-3.164838
"Bovidae","Syncerus caffer",6,2024,35.472977,-3.20766
"Bovidae","Syncerus caffer",6,2024,35.544273,-3.23049
"Bovidae","Syncerus caffer",6,2024,35.521175,-3.165011
"Felidae","Panthera leo",8,2023,34.882295,-2.446019
"Felidae","Panthera leo",8,2011,34.543303,-1.631685
"Felidae","Panthera pardus",8,2023,34.846298,-2.351322
"Felidae","Panthera leo",8,2011,34.68271,-1.843247
"Felidae","Panthera pardus",8,2024,35.469879,-3.263057
"Bovidae","Syncerus caffer",7,2024,35.025033,-7.480437
"Felidae","Panthera pardus",8,2017,35.189078,-3.199891
"Felidae","Panthera leo",8,2011,34.691329,-1.818148
"Felidae","Panthera leo",8,2024,35.662566,-3.100658
"Felidae","Panthera leo",8,2011,35.481383,-3.012796
"Felidae","Panthera leo",8,2023,34.827984,-2.517959
"Felidae","Panthera pardus",9,2011,34.950599,-2.153355
"Bovidae","Syncerus caffer",8,2024,35.551772,-3.211394
"Rhinocerotidae","Diceros bicornis",8,2011,35.544528,-3.106535
"Elephantidae","Loxodonta africana",8,2024,35.539178,-3.268064
"Felidae","Panthera leo",8,2024,35.41845,-3.154105
"Elephantidae","Loxodonta africana",8,2024,35.434662,-3.085679
"Felidae","Panthera leo",8,2024,35.424566,-3.318488
"Felidae","Panthera leo",8,2023,34.903409,-2.525673
"Felidae","Panthera leo",8,2023,34.996284,-2.588787
"Bovidae","Syncerus caffer",8,2024,35.568226,-3.392367
"Felidae","Panthera leo",10,2021,35.838607,-3.167447
"Felidae","Panthera leo",8,2023,34.975309,-2.544303
"Felidae","Panthera leo",9,2019,34.856237,-2.592252
"Bovidae","Syncerus caffer",9,2019,35.926081,-3.723909
"Felidae","Panthera leo",8,2023,34.850623,-2.538388
"Elephantidae","Loxodonta africana",7,2024,34.893985,-7.654814
"Elephantidae","Loxodonta africana",7,2024,35.443539,-3.215336
"Elephantidae","Loxodonta africana",9,2019,34.835347,-2.602922
"Bovidae","Syncerus caffer",8,2011,34.628071,-1.868648
"Elephantidae","Loxodonta africana",8,2011,35.596506,-3.143221
"Felidae","Panthera leo",8,2011,34.766826,-1.808699
"Elephantidae","Loxodonta africana",8,2011,34.606072,-1.899754
"Felidae","Panthera leo",8,2011,34.661602,-1.905753
"Felidae","Panthera leo",7,2024,34.931594,-7.707788
"Felidae","Panthera leo",8,2023,34.836626,-2.509289
"Felidae","Panthera leo",8,2011,35.466617,-3.018498
"Bovidae","Syncerus caffer",8,2024,35.920834,-3.737768
"Felidae","Panthera leo",8,2023,34.892359,-2.29482
"Elephantidae","Loxodonta africana",7,2024,34.973669,-7.606626
"Felidae","Panthera leo",8,2023,34.829267,-2.577051
"Elephantidae","Loxodonta africana",1,2014,34.033674,-7.201927
"Bovidae","Syncerus caffer",8,2024,35.548703,-3.318096
"Bovidae","Syncerus caffer",8,2023,34.948174,-2.357702
"Felidae","Panthera leo",8,2023,34.842744,-2.285688
"Felidae","Panthera leo",8,2023,34.965193,-2.413942
"Elephantidae","Loxodonta africana",2,2021,37.54452,-7.167646
"Felidae","Panthera leo",2,2014,35.620229,-3.584002
"Elephantidae","Loxodonta africana",7,2024,34.845665,-7.620888
"Bovidae","Syncerus caffer",1,2014,37.102785,-7.385773
"Elephantidae","Loxodonta africana",7,2024,34.885501,-7.620474
"Bovidae","Syncerus caffer",2,2014,35.77519,-3.556479
"Felidae","Panthera leo",8,2023,34.695874,-2.299116
"Felidae","Panthera leo",8,2024,35.086396,-2.337918
"Felidae","Panthera leo",8,2024,34.899381,-1.890862
"Bovidae","Syncerus caffer",2,2014,35.691171,-3.074582
"Felidae","Panthera leo",1,2014,37.070903,-7.297824
"Bovidae","Syncerus caffer",2,2014,35.497334,-3.36642
"Felidae","Panthera leo",2,2021,37.544885,-7.331204
"Elephantidae","Loxodonta africana",8,2023,34.802132,-2.202631
"Felidae","Panthera leo",8,2023,34.768418,-2.330014
"Bovidae","Syncerus caffer",1,2014,37.19753,-7.233263
"Felidae","Panthera leo",1,2014,37.171013,-7.503508
"Felidae","Panthera leo",2,2014,35.480482,-3.343222
"Elephantidae","Loxodonta africana",1,2014,37.102186,-7.360956
"Elephantidae","Loxodonta africana",7,2024,34.895743,-7.66083
"Felidae","Panthera leo",8,2024,35.539576,-3.195094
"Bovidae","Syncerus caffer",1,2014,37.051432,-7.29918
"Bovidae","Syncerus caffer",8,2023,34.983599,-2.204663
"Bovidae","Syncerus caffer",2,2014,35.627393,-3.027393
"Elephantidae","Loxodonta africana",7,2024,34.983225,-7.62318
"Bovidae","Syncerus caffer",2,2014,35.421023,-3.002614
"Bovidae","Syncerus caffer",7,2024,35.473118,-3.18983
"Elephantidae","Loxodonta africana",2,2014,35.600144,-3.443853
"Bovidae","Syncerus caffer",2,2014,35.590823,-3.305624
"Felidae","Panthera leo",1,2014,37.046983,-7.535458
"Felidae","Panthera leo",8,2023,34.874261,-2.286684
"Felidae","Panthera leo",7,2024,35.14986,-1.914835
"Rhinocerotidae","Diceros bicornis",8,2024,35.792388,-3.377718
"Elephantidae","Loxodonta africana",10,2023,38.034041,-7.765185
"Felidae","Panthera pardus",7,2024,35.172043,-2.124965
"Elephantidae","Loxodonta africana",8,2024,36.150201,-3.834388
"Rhinocerotidae","Diceros bicornis",7,2024,35.773029,-3.02179
"Elephantidae","Loxodonta africana",7,2024,36.076366,-3.702475
"Felidae","Panthera leo",7,2024,35.015882,-1.961149
"Bovidae","Syncerus caffer",7,2024,35.111186,-2.080925
"Elephantidae","Loxodonta africana",8,2023,34.886044,-2.44236
"Felidae","Panthera leo",7,2024,35.047401,-2.176549
"Felidae","Panthera leo",8,2024,36.070085,-3.94826
"Felidae","Panthera leo",11,2019,34.858542,-2.044737
"Felidae","Panthera leo",1,2014,37.085857,-7.210903
"Felidae","Panthera pardus",11,2019,34.83475,-2.202273
"Felidae","Panthera leo",11,2019,34.905374,-2.070298
"Felidae","Panthera leo",11,2019,34.929941,-2.020803
"Bovidae","Syncerus caffer",7,2024,35.557469,-3.289499
"Rhinocerotidae","Diceros bicornis",7,2024,35.574439,-3.393071
"Elephantidae","Loxodonta africana",7,2024,34.836871,-2.292271
"Felidae","Panthera leo",7,2024,35.581015,-3.170215
"Felidae","Panthera leo",7,2024,35.424477,-3.032036
"Rhinocerotidae","Diceros bicornis",7,2024,35.525471,-3.175325
